Trade_ID,Date,Time,Instrument,Setup_Type,Session,Risk_Reward_Ratio,Risk_Amount,Win_Loss,PnL,Balance,Peak_Balance,Drawdown_Pct,Cumulative_PnL,Trade_Number,Win_Binary,Day_of_Week,Month,Year,Quarter,Hour,Streak,Longest_Win_Streak_20,Longest_Loss_Streak_20,Streak_Momentum,Trades_Since_Last_Win,Trades_Since_Last_Loss,MA_PnL_5,MA_Balance_5,MA_PnL_10,MA_Balance_10,MA_PnL_20,MA_Balance_20,MA_PnL_50,MA_Balance_50,PnL_Velocity_5,Balance_Momentum_10,PnL_Acceleration,PnL_Volatility_10,PnL_Volatility_20,PnL_Volatility_50,CV_20,Drawdown_Dollar,Recovery_Rate,MAE_Proxy,Risk_Adjusted_Return_20,Trades_Per_Day,DateTime,Hours_Since_Last_Trade,Potential_Revenge_Trade,Risk_Change_Pct,Risk_Escalation,Same_Session_As_Prev,Setup_Changes_10,Hour_Sin,Hour_Cos,DayOfWeek_Num,DayOfWeek_Sin,DayOfWeek_Cos,Month_Num,Month_Sin,Month_Cos,Is_Monday,Is_Friday,Days_In_Month,Day_Of_Month,Is_Month_End,Is_Month_Start,Win_Rate_10,Win_Rate_20,Win_Rate_50,Profit_Factor_20,Profit_Factor_50,Avg_Win_Loss_Ratio_20,Expectancy_20,Performance_Percentile
358,2025-02-20,10:37,NAS100,Swing,Overlap-Asia-EU,2.5,84.65,Win,211.62,30692.92,30692.92,0.0,20692.94,358,1,Thursday,February,2025,1,10,1,4,4,211.62,0,1,46.537999999999954,30468.132,53.068000000000005,30489.759,36.661500000000004,30233.04,47.944799999999994,29524.429799999998,63.94,1.7594183986335166,299.7099999999991,184.006771300527,155.73240207332043,157.0201891378876,4.247845889374969,0.0,0.0,84.65,0.2354134368436659,1,2025-02-20 10:37:00,55.45,0,-3.90509705982518,0,0,7.0,0.49999999999999994,-0.8660254037844387,3,0.43388373911755823,-0.900968867902419,2,0.8660254037844386,0.5000000000000001,0,0,28,20,0,0,50.0,50.0,52.0,1.7162757529281898,1.962951953628684,1.7162757529281896,36.661500000000004,75.4
359,2025-02-24,15:32,NAS100,Breakout,London,2.5,112.35,Win,280.87,30973.79,30973.79,0.0,20973.809999999998,359,1,Monday,February,2025,1,15,2,4,4,561.74,0,2,124.32799999999995,30592.462,72.112,30561.871000000003,56.00599999999999,30289.046499999997,55.9092,29580.339,77.616,2.3836573763571955,69.25,197.65219726692754,161.01562975457747,158.55674607495445,2.874971070145654,0.0,0.0,112.35,0.3478295870119268,1,2025-02-24 15:32:00,100.91666666666667,0,32.722976963969266,0,0,7.0,-0.7071067811865471,-0.7071067811865479,0,0.0,1.0,2,0.8660254037844386,0.5000000000000001,1,0,28,24,0,0,50.0,55.00000000000001,54.0,2.2206396774369312,2.1784648331450343,1.8168870088120346,56.00599999999999,91.4
360,2025-02-25,13:19,SPX500,Range Trading,London,1.0,102.35,Loss,-102.35,30871.43,30973.79,0.33,20871.46,360,0,Tuesday,February,2025,1,13,-1,4,4,102.35,1,0,125.29999999999995,30717.762,29.201999999999998,30591.073000000004,45.583999999999996,30334.6305,48.8646,29629.2034,-85.35999999999999,0.954956292485698,-383.2199999999975,182.20297508243078,164.31524282690017,157.58456286679353,3.6046692441843673,102.36000000000058,-0.9999023055881147,102.35,0.27741796327453927,1,2025-02-25 13:19:00,21.783333333333335,0,-8.900756564307965,0,1,8.0,-0.2588190451025208,-0.9659258262890683,1,0.7818314824680298,0.6234898018587336,2,0.8660254037844386,0.5000000000000001,0,0,28,25,0,0,40.0,50.0,52.0,1.8938039215686275,1.9873750742583258,1.8938039215686275,45.583999999999996,21.4
361,2025-02-27,23:37,EUR/GBP,Breakout,Sydney,2.0,112.66,Loss,-112.66,30758.78,30973.79,0.69,20758.8,361,0,Thursday,February,2025,1,23,-2,4,4,225.32,2,0,37.87799999999995,30755.642,7.265000000000003,30598.338999999996,44.787,30379.4175,40.678000000000004,29669.881400000002,-4.913999999999999,0.2367845788258771,-10.31000000000131,185.0184178369518,165.07869135020047,155.06045479365898,3.6858617757429717,215.01000000000204,-0.5239756290405048,112.66,0.2713069726545637,1,2025-02-27 23:37:00,58.3,0,10.073277967757699,0,0,8.0,-0.25881904510252157,0.9659258262890681,3,0.43388373911755823,-0.900968867902419,2,0.8660254037844386,0.5000000000000001,0,0,28,27,1,0,30.0,50.0,50.0,1.864663976678186,1.786160726364736,1.8646639766781858,44.787,8.0
362,2025-03-03,02:03,EUR/GBP,Breakout,Sydney,2.0,108.02,Loss,-108.02,30650.76,30973.79,1.04,20650.78,362,0,Monday,March,2025,1,2,-3,4,4,324.06,3,0,33.89199999999996,30789.536,7.224000000000002,30605.564000000002,43.758500000000005,30423.176,40.595600000000005,29710.477199999998,-63.928,0.23627704554602946,4.639999999999418,185.04674581785486,166.0074049164834,155.13992663846335,3.7937179043267797,323.0300000000025,-0.33439618611274236,108.02,0.26359366331890105,2,2025-03-03 02:03:00,74.43333333333334,0,-4.118586898633058,0,1,8.0,0.49999999999999994,0.8660254037844387,0,0.0,1.0,3,1.0,6.123233995736766e-17,1,0,31,3,0,1,30.0,50.0,50.0,1.8283594097547586,1.7833207911239748,1.8283594097547586,43.758500000000005,12.8
363,2025-03-03,02:49,EUR/USD,Range Trading,Sydney,2.0,96.35,Loss,-96.35,30554.41,30973.79,1.35,20554.43,363,0,Monday,March,2025,1,2,-4,4,4,385.4,4,0,-27.702000000000044,30761.833999999995,9.418000000000003,30614.982999999997,28.669,30451.845499999996,36.390800000000006,29746.868199999997,-75.444,0.3092229800047308,11.670000000001892,183.51698563832664,164.24409552473068,155.95979702841015,5.728978880488705,419.380000000001,-0.22974390767323133,96.35,0.1745511758484081,2,2025-03-03 02:49:00,0.7666666666666667,1,-10.803554897241252,0,1,8.0,0.49999999999999994,0.8660254037844387,0,0.0,1.0,3,1.0,6.123233995736766e-17,1,0,31,3,0,1,30.0,45.0,48.0,1.4973544055652899,1.6770129483554101,1.8300998290242432,28.669,30.599999999999998
364,2025-03-05,20:55,EUR/GBP,Scalping,New York,2.0,119.71,Win,239.43,30793.83,30973.79,0.58,20793.86,364,1,Wednesday,March,2025,1,20,1,4,4,239.43,0,1,-35.990000000000045,30725.841999999997,44.169000000000004,30659.151999999995,45.628499999999995,30497.4735,36.447599999999994,29783.3156,68.356,1.4552186435618841,335.77999999999884,191.52306977083583,167.75923123945412,156.03469603120666,3.676632614253244,179.95999999999913,1.330462324961109,119.71,0.27198801319535937,1,2025-03-05 20:55:00,66.1,0,24.24494032174365,1,0,9.0,-0.8660254037844386,0.5000000000000001,2,0.9749279121818236,-0.22252093395631434,3,1.0,6.123233995736766e-17,0,0,31,5,0,0,40.0,50.0,48.0,1.8665558826322288,1.678069653222206,1.866555882632229,45.628499999999995,81.6
365,2025-03-10,12:07,GBP/USD,Range Trading,Overlap-Asia-EU,3.0,85.32,Loss,-85.32,30708.51,30973.79,0.86,20708.54,365,0,Monday,March,2025,1,12,-1,4,4,85.32,1,0,-32.584000000000046,30693.258,46.35800000000001,30705.51,32.936,30530.409000000003,29.2486,29812.564,5.468000000000001,1.532752762198486,-324.75,189.71723361067885,167.57414281759773,153.09725497759098,5.087871715375204,265.2800000000025,-0.3216224366706846,85.32,0.19654583604733342,2,2025-03-10 12:07:00,111.2,0,-28.72775875031326,0,0,9.0,1.2246467991473532e-16,-1.0,0,0.0,1.0,3,1.0,6.123233995736766e-17,1,0,31,10,0,0,40.0,45.0,46.0,1.5786265174540153,1.5273971120695873,1.929432410221574,32.936,43.2
366,2025-03-10,05:53,EUR/GBP,News Trading,Sydney,3.0,85.09,Loss,-85.09,30623.42,30973.79,1.13,20623.45,366,0,Monday,March,2025,1,5,-2,4,4,170.18,2,0,-27.070000000000043,30666.185999999998,5.404000000000005,30710.913999999997,22.639,30553.048,29.2418,29841.805599999996,4.5859999999999985,0.17677820093178198,0.22999999999956344,165.69878080420511,168.21375414382115,153.10242916120325,7.430264328981896,350.3700000000026,-0.24285755058937514,85.09,0.13458471404570088,2,2025-03-10 05:53:00,-6.233333333333333,1,-0.2695733708391823,0,0,9.0,0.9659258262890683,0.25881904510252074,0,0.0,1.0,3,1.0,6.123233995736766e-17,1,0,31,10,0,0,30.0,40.0,46.0,1.3700664481696103,1.5272098541067192,2.0550996722544155,22.639,43.4
367,2025-03-12,00:27,EUR/USD,Swing,Sydney,2.0,98.52,Loss,-98.52,30524.9,30973.79,1.45,20524.93,367,0,Wednesday,March,2025,1,0,-3,4,4,295.56,3,0,-25.170000000000044,30641.014000000003,4.361000000000006,30715.275,22.935000000000002,30575.983,29.622600000000002,29871.428000000004,-0.43400000000000033,0.14307137263547265,-13.430000000000291,166.38408206783353,167.98341918490837,152.75312853351173,7.324326103549525,448.8899999999994,-0.21947470427053425,98.52,0.13653133214745566,1,2025-03-12 00:27:00,42.56666666666667,0,15.783288282994468,0,1,9.0,0.0,1.0,2,0.9749279121818236,-0.22252093395631434,3,1.0,6.123233995736766e-17,0,0,31,12,0,0,30.0,40.0,46.0,1.3767277983557684,1.537767498602145,2.065091697533653,22.935000000000002,26.8
368,2025-03-14,17:12,AUD/USD,Range Trading,Overlap-EU-US,1.5,98.43,Win,147.64,30672.54,30973.79,0.97,20672.57,368,1,Friday,March,2025,1,17,1,3,4,147.64,0,1,23.62799999999995,30664.640000000003,-2.0369999999999946,30713.237,25.5155,30601.498,27.678800000000003,29899.106600000003,-18.358000000000004,-0.06639967784100032,246.15999999999985,158.57567405220487,169.55443648373165,150.5613549983488,6.645154376113799,301.25,0.4900912863070539,98.43,0.1504855934716173,1,2025-03-14 17:12:00,64.75,0,-0.09135200974420554,0,0,9.0,-0.9659258262890683,-0.25881904510252063,4,-0.433883739117558,-0.9009688679024191,3,1.0,6.123233995736766e-17,0,1,31,14,0,0,30.0,40.0,46.0,1.41911480876157,1.5024798309503233,2.128672213142355,25.5155,64.2
369,2025-03-17,23:49,GBP/USD,Swing,Sydney,1.0,112.38,Win,112.38,30784.92,30973.79,0.61,20784.95,369,1,Monday,March,2025,1,23,2,2,4,224.76,0,2,-1.7820000000000504,30662.858,-18.885999999999996,30694.35,26.613,30628.1105,31.892,29930.998399999997,39.54,-0.6097736182753333,-35.2599999999984,131.88049760631367,170.06699772984206,149.9107544439665,6.390373040613311,188.87000000000262,0.5950124424207044,112.38,0.15648538726058872,1,2025-03-17 23:49:00,78.61666666666666,0,14.172508381590966,0,0,9.0,-0.25881904510252157,0.9659258262890681,0,0.0,1.0,3,1.0,6.123233995736766e-17,1,0,31,17,0,0,30.0,40.0,48.0,1.4371422235727955,1.6003900690527646,2.1557133353591933,26.613,57.199999999999996
370,2025-03-19,00:38,AUD/USD,Reversal,Sydney,1.0,84.04,Win,84.04,30868.95,30973.79,0.34,20868.99,370,1,Wednesday,March,2025,1,0,3,3,4,252.12,0,3,32.089999999999954,30694.946000000004,-0.2469999999999956,30694.101999999995,14.477500000000001,30642.5875,35.302800000000005,29966.3008,33.826,-0.008033317536637608,-28.340000000000146,131.94510214058306,155.56402049435601,149.09999048768785,10.745226765281023,104.84000000000015,0.8016024418160996,84.04,0.09306457851881796,1,2025-03-19 00:38:00,24.816666666666666,0,-25.218010322121366,0,1,9.0,0.0,1.0,2,0.9749279121818236,-0.22252093395631434,3,1.0,6.123233995736766e-17,0,0,31,19,0,0,40.0,40.0,50.0,1.2378058295485344,1.6869745936857836,1.8567087443228016,14.477500000000001,50.6
371,2025-03-21,21:14,EUR/USD,Scalping,New York,1.5,109.62,Win,164.43,31033.39,31033.39,0.0,21033.420000000002,371,1,Friday,March,2025,1,21,4,4,4,657.72,0,4,81.99399999999996,30776.940000000002,27.462000000000007,30721.563000000002,17.363500000000002,30659.951,40.854,30007.154599999998,52.589999999999996,0.8927857346747947,80.38999999999942,134.77946380002493,157.883278547793,148.62707045982378,9.092825671540472,0.0,0.0,109.62,0.10997681426246719,1,2025-03-21 21:14:00,68.6,0,30.43788672060923,0,0,9.0,-0.7071067811865477,0.7071067811865474,4,-0.433883739117558,-0.9009688679024191,3,1.0,6.123233995736766e-17,0,1,31,21,0,0,50.0,40.0,52.0,1.2852109494986,1.8316132735688901,1.9278164242479,17.363500000000002,68.2
372,2025-03-24,17:52,EUR/USD,Reversal,Overlap-EU-US,1.5,100.16,Win,150.23,31183.62,31183.62,0.0,21183.65,372,1,Monday,March,2025,1,17,5,5,4,751.15,0,5,131.74399999999997,30908.683999999997,53.287,30774.849,30.2555,30690.2065,45.7532,30052.907799999997,0.5180000000000007,1.7384887030533758,-14.200000000000728,130.61259000486046,157.66829289349005,148.1029893928616,5.211227475780934,0.0,0.0,100.16,0.191893369584705,1,2025-03-24 17:52:00,68.63333333333334,0,-8.629812078087951,0,0,10.0,-0.9659258262890683,-0.25881904510252063,0,0.0,1.0,3,1.0,6.123233995736766e-17,1,0,31,24,0,0,60.0,45.0,54.0,1.5451539667381395,1.968698921908214,1.8885215149021706,30.2555,64.60000000000001
373,2025-03-25,23:20,USD/CAD,News Trading,Sydney,3.0,103.92,Loss,-103.92,31079.7,31183.62,0.33,21079.730000000003,373,0,Tuesday,March,2025,1,23,-1,5,4,103.92,1,0,81.43199999999995,30990.116,52.53000000000001,30827.377999999997,30.974,30721.1805,45.654399999999995,30098.562199999997,-43.260000000000005,1.7191953632879953,-254.14999999999782,131.5944597786869,156.987008426611,148.2031257369564,5.068347918467457,103.91999999999825,-1.0000000000000169,103.92,0.19730295080105223,1,2025-03-25 23:20:00,29.466666666666665,0,3.753993610223638,0,0,10.0,-0.25881904510252157,0.9659258262890681,1,0.7818314824680298,0.6234898018587336,3,1.0,6.123233995736766e-17,0,0,31,25,0,0,60.0,45.0,54.0,1.5654201768877614,1.9645893548332571,1.9132913273072638,30.974,18.8
374,2025-03-27,07:03,USD/JPY,Trend Following,Tokyo,3.0,88.84,Win,266.53,31346.23,31346.23,0.0,21346.260000000002,374,1,Thursday,March,2025,1,7,1,5,4,266.53,0,1,112.26199999999994,31102.378000000004,55.24000000000001,30882.618,49.704499999999996,30770.885,48.9182,30147.480399999997,36.49799999999999,1.7938658491002846,370.4499999999971,136.07386294868598,161.7970588983554,151.26473213042695,3.2551792875565675,0.0,0.0,88.84,0.30720274112785634,1,2025-03-27 07:03:00,31.716666666666665,0,-14.51116243264049,0,0,10.0,0.9659258262890683,-0.25881904510252063,3,0.43388373911755823,-0.900968867902419,3,1.0,6.123233995736766e-17,0,0,31,27,0,0,60.0,50.0,54.0,2.0066428361670026,2.0335471494008086,2.006642836167002,49.704499999999996,88.2
375,2025-03-31,17:22,USD/JPY,News Trading,Overlap-EU-US,2.5,102.23,Win,255.59,31601.81,31601.81,0.0,21601.850000000002,375,1,Monday,March,2025,1,17,2,5,4,511.18,0,2,146.57199999999995,31248.95,89.33099999999999,30971.947999999997,67.84450000000001,30838.729000000003,50.644000000000005,30198.1242,18.232,2.9089656254895013,-10.93999999999869,139.60496317586035,163.6062287926008,153.1467534152542,2.411488459530261,0.0,0.0,102.23,0.4146816444623551,1,2025-03-31 17:22:00,106.31666666666666,0,15.072039621791976,0,0,10.0,-0.9659258262890683,-0.25881904510252063,0,0.0,1.0,3,1.0,6.123233995736766e-17,1,0,31,31,1,0,70.0,55.00000000000001,54.0,2.5413599600145402,2.070009972448997,2.0792945127391693,67.84450000000001,86.4
376,2025-04-01,20:09,EUR/GBP,Scalping,New York,3.0,92.75,Win,278.25,31880.06,31880.06,0.0,21880.100000000002,376,1,Tuesday,April,2025,2,20,3,5,4,834.75,0,3,169.33599999999993,31418.284000000003,125.665,31097.612,65.53450000000001,30904.263,54.25619999999999,30252.3802,25.604000000000003,4.10352599415742,22.659999999999854,136.4111511611536,160.08062667474456,156.37382889350874,2.4426924242154064,0.0,0.0,92.75,0.4093843293926784,1,2025-04-01 20:09:00,26.783333333333335,0,-9.273207473344424,0,0,10.0,-0.8660254037844386,0.5000000000000001,1,0.7818314824680298,0.6234898018587336,4,0.8660254037844387,-0.4999999999999998,0,0,30,1,0,1,80.0,55.00000000000001,54.0,2.488879043984006,2.146328786572689,2.03635558144146,65.53450000000001,90.8
377,2025-04-03,09:19,USD/JPY,Range Trading,Overlap-Asia-EU,3.0,98.94,Loss,-98.94,31781.12,31880.06,0.31,21781.160000000003,377,0,Thursday,April,2025,2,9,-1,5,4,98.94,1,0,119.50199999999995,31537.783999999996,125.623,31223.233999999997,64.992,30969.2545,54.4974,30306.877399999998,0.9960000000000008,4.115394317426091,-377.1899999999987,136.48788859984768,160.64603484549173,156.12282572868781,2.471781678444912,98.94000000000233,-0.9999999999999765,98.94,0.4045664747499611,1,2025-04-03 09:19:00,37.166666666666664,0,6.6738544474393535,0,0,10.0,0.7071067811865476,-0.7071067811865475,3,0.43388373911755823,-0.900968867902419,4,0.8660254037844387,-0.4999999999999998,0,0,30,3,0,1,80.0,55.00000000000001,54.0,2.4585769269611863,2.157322698198313,2.011562940240971,64.992,26.400000000000002
378,2025-04-07,22:35,XAU/USD,Reversal,Sydney,1.0,102.5,Loss,-102.5,31678.62,31880.06,0.63,21678.660000000003,378,0,Monday,April,2025,2,22,-2,5,4,205.0,2,0,119.78599999999992,31657.568,100.60900000000001,31323.842000000004,49.286,31018.539499999995,54.462399999999995,30361.3396,-73.806,3.2800674479518177,-3.5600000000013097,153.82488112930378,160.911229643127,156.1585318306695,3.2648466023440124,201.44000000000233,-0.5088363780778337,102.5,0.3062931040257895,2,2025-04-07 22:35:00,109.26666666666667,0,3.5981402870426615,0,0,10.0,-0.5000000000000004,0.8660254037844384,0,0.0,1.0,4,0.8660254037844387,-0.4999999999999998,1,0,30,7,0,0,70.0,50.0,54.0,1.9919993559229927,2.1557204154128877,1.991999355922993,49.286,21.0
379,2025-04-07,16:05,EUR/GBP,Reversal,Overlap-EU-US,1.5,90.2,Win,135.3,31813.92,31880.06,0.21,21813.960000000003,379,1,Monday,April,2025,2,16,1,5,4,135.3,0,1,93.53999999999994,31751.106,102.901,31426.742,42.0075,31060.546000000002,59.5338,30420.873,-24.058,3.342545635980221,237.79999999999927,154.19007854304732,152.98155729488576,154.5435112614581,3.6417677151671906,66.14000000000306,2.0456607196854213,90.2,0.2745919229925654,2,2025-04-07 16:05:00,-6.5,1,-12.0,0,0,9.0,-0.8660254037844385,-0.5000000000000004,0,0.0,1.0,4,0.8660254037844387,-0.4999999999999998,1,0,30,7,0,0,70.0,50.0,56.00000000000001,1.845502027836203,2.3301026837180623,1.8455020278362033,42.0075,61.0
380,2025-04-10,14:03,USD/CAD,Swing,London,1.0,101.43,Loss,-101.43,31712.5,31880.06,0.53,21712.530000000002,380,0,Thursday,April,2025,2,14,-1,5,3,101.43,1,0,22.13599999999994,31773.244,84.354,31511.097,42.0535,31102.5995,53.32899999999999,30474.201999999997,-75.936,2.732681221745481,-236.72999999999956,167.3076776613806,152.93599742427514,154.6557817528716,3.636700807882225,167.5600000000013,-0.6053354022439676,101.43,0.27497450376797267,1,2025-04-10 14:03:00,69.96666666666667,0,12.450110864745012,0,0,9.0,-0.4999999999999997,-0.8660254037844388,3,0.43388373911755823,-0.900968867902419,4,0.8660254037844387,-0.4999999999999998,0,0,30,10,0,0,60.0,50.0,54.0,1.8472122890959457,2.13981542039096,1.847212289095946,42.0535,22.8
381,2025-04-14,08:51,SPX500,Range Trading,Tokyo,3.0,81.58,Win,244.75,31957.24,31957.24,0.0,21957.280000000002,381,1,Monday,April,2025,2,8,1,5,3,244.75,0,1,15.43599999999994,31788.68,92.386,31603.482,59.924,31162.5225,60.577200000000005,30534.779,68.738,2.9769548218870234,346.1800000000003,173.39624237886792,154.7768300829498,154.9707063568296,2.5828854896694113,0.0,0.0,81.58,0.387163892475927,2,2025-04-14 08:51:00,90.8,0,-19.57014689933946,0,0,9.0,0.8660254037844387,-0.4999999999999998,0,0.0,1.0,4,0.8660254037844387,-0.4999999999999998,1,0,30,14,0,0,60.0,55.00000000000001,56.00000000000001,2.3617698189957848,2.3633012409360354,1.932357124632915,59.924,82.8
382,2025-04-14,18:21,NAS100,Scalping,New York,1.5,99.18,Loss,-99.18,31858.07,31957.24,0.31,21858.100000000002,382,0,Monday,April,2025,2,18,-1,5,3,99.18,1,0,15.387999999999938,31804.07,67.44500000000001,31670.927000000003,60.366,31222.888,53.959599999999995,30588.7384,0.6639999999999986,2.162834205906816,-343.9300000000003,181.88133526194125,154.283823192671,154.57841219977678,2.5558066327513997,99.17000000000189,-1.0001008369466382,99.18,0.3912659068904094,2,2025-04-14 18:21:00,9.5,0,21.57391517528806,0,0,9.0,-1.0,-1.8369701987210297e-16,0,0.0,1.0,4,0.8660254037844387,-0.4999999999999998,1,0,30,14,0,0,50.0,55.00000000000001,54.0,2.385733142037303,2.162476463770364,1.9519634798487022,60.366,25.8
383,2025-04-16,09:48,AUD/USD,Breakout,Overlap-Asia-EU,1.5,118.48,Win,177.72,32035.79,32035.79,0.0,22035.820000000003,383,1,Wednesday,April,2025,2,9,1,5,3,177.72,0,1,71.43199999999993,31875.504000000004,95.60900000000001,31766.536,74.06949999999999,31296.957000000002,59.5728,30648.311,8.483999999999998,3.0762523447781076,276.90000000000146,174.03380402477367,151.78287856689448,153.85877050525187,2.0491953984689313,0.0,0.0,118.48,0.4879964110534096,1,2025-04-16 09:48:00,39.45,0,19.45956846138335,0,0,9.0,0.7071067811865476,-0.7071067811865475,2,0.9749279121818236,-0.22252093395631434,4,0.8660254037844387,-0.4999999999999998,0,0,30,16,0,0,60.0,60.0,56.00000000000001,2.9117176409859336,2.342969859554995,1.9411450939906225,74.06949999999999,70.8
384,2025-04-18,15:20,SPX500,Reversal,London,1.5,95.87,Win,143.8,32179.59,32179.59,0.0,22179.620000000003,384,1,Friday,April,2025,2,15,2,5,3,287.6,0,2,73.13199999999993,31948.638,83.336,31849.872000000003,69.288,31366.245000000003,59.7002,30708.011000000002,49.04600000000001,2.658565320295292,-33.92000000000189,164.7192909973409,147.75224552928924,153.92717651989776,2.132436288091578,0.0,0.0,95.87,0.46894718758277615,1,2025-04-18 15:20:00,53.53333333333333,0,-19.083389601620524,0,0,9.0,-0.7071067811865471,-0.7071067811865479,4,-0.433883739117558,-0.9009688679024191,4,0.8660254037844387,-0.4999999999999998,0,1,30,18,0,0,60.0,60.0,56.00000000000001,2.7883081687959734,2.345841881016254,1.8588721125306489,69.288,63.4
385,2025-04-21,09:23,XAU/USD,Range Trading,Overlap-Asia-EU,3.0,105.95,Win,317.85,32497.44,32497.44,0.0,22497.47,385,1,Monday,April,2025,2,9,3,5,2,953.5500000000001,0,3,156.98799999999994,32105.626,89.562,31939.435000000005,89.44649999999999,31455.691499999997,61.6614,30769.672400000003,14.620000000000005,2.8341098183933155,174.04999999999927,172.92572212754624,152.95956239872854,156.60984068710633,1.7100676091152651,0.0,0.0,105.95,0.5847722012098506,1,2025-04-21 09:23:00,66.05,0,10.514238030666533,0,0,9.0,0.7071067811865476,-0.7071067811865475,0,0.0,1.0,4,0.8660254037844387,-0.4999999999999998,1,0,30,21,0,0,60.0,65.0,56.00000000000001,3.594231271208562,2.3900538785815733,1.935355299881533,89.44649999999999,96.2
386,2025-04-23,16:48,XAU/USD,Range Trading,Overlap-EU-US,1.0,112.11,Loss,-112.11,32385.33,32497.44,0.34,22385.36,386,0,Wednesday,April,2025,2,16,-1,5,2,112.11,1,0,85.61599999999994,32191.244,50.525999999999996,31989.962,88.09549999999999,31543.787,55.9996,30825.671799999996,-2.5859999999999985,1.5849091877493393,-429.9599999999991,169.62707122783598,154.69179131336233,157.6905139947181,1.755955653959196,112.10999999999694,-1.0000000000000273,112.11,0.5694904639221814,1,2025-04-23 16:48:00,55.416666666666664,0,5.814063237376121,0,0,8.0,-0.8660254037844385,-0.5000000000000004,2,0.9749279121818236,-0.22252093395631434,4,0.8660254037844387,-0.4999999999999998,0,0,30,23,0,0,50.0,65.0,54.0,3.4587077867708627,2.201677210028927,1.8623811159535413,88.09549999999999,8.4
387,2025-04-25,10:14,USD/CAD,Reversal,Overlap-Asia-EU,2.0,96.56,Loss,-96.56,32288.77,32497.44,0.64,22288.8,387,0,Friday,April,2025,2,10,-2,5,2,193.12,2,0,86.13999999999996,32277.384,50.764,32040.727000000003,88.1935,31631.980499999998,48.726800000000004,30874.3984,-54.855999999999995,1.5973320008860759,15.549999999999272,169.39556908805696,154.56791599658163,156.13465063312034,1.7525998627629205,208.66999999999825,-0.46274021181770647,96.56,0.5705808959858815,1,2025-04-25 10:14:00,41.43333333333333,0,-13.870305949513872,0,0,8.0,0.49999999999999994,-0.8660254037844387,4,-0.433883739117558,-0.9009688679024191,4,0.8660254037844387,-0.4999999999999998,0,1,30,25,0,0,50.0,65.0,52.0,3.46819377588716,2.004005571535717,1.8674889562469326,88.1935,30.4
388,2025-04-28,23:46,EUR/USD,Reversal,Sydney,2.0,102.13,Loss,-102.13,32186.64,32497.44,0.96,22186.67,388,0,Monday,April,2025,2,23,-3,4,3,306.39,3,0,30.16999999999995,32307.553999999996,50.801,32091.529,75.705,31707.6855,44.5392,30918.9376,-49.186,1.6036683416133624,-5.569999999999709,169.3584093276741,159.52288535702826,157.33620811186606,2.107164458847213,310.7999999999993,-0.32860360360360436,102.13,0.47457140604349396,1,2025-04-28 23:46:00,85.53333333333333,0,5.76843413421706,0,0,7.0,-0.25881904510252157,0.9659258262890681,0,0.0,1.0,4,0.8660254037844387,-0.4999999999999998,1,0,30,28,1,0,50.0,60.0,50.0,2.853765441923675,1.8806564508156207,1.9025102946157832,75.705,21.8
389,2025-04-29,13:53,USD/JPY,Trend Following,London,1.5,93.19,Win,139.79,32326.43,32497.44,0.53,22326.46,389,1,Tuesday,April,2025,2,13,1,3,3,139.79,0,1,29.367999999999938,32336.922000000002,51.25,32142.78,77.07549999999999,31784.761000000006,49.4554,30968.392999999996,-35.61200000000001,1.6109614910705838,241.9200000000019,169.61308335280168,159.97166431573865,156.37315573176306,2.075518995215583,171.0099999999984,0.8174375767499052,93.19,0.48180720210471045,1,2025-04-29 13:53:00,14.116666666666667,0,-8.7535493978263,0,0,8.0,-0.2588190451025208,-0.9659258262890683,1,0.7818314824680298,0.6234898018587336,4,0.8660254037844387,-0.4999999999999998,0,0,30,29,1,0,50.0,60.0,52.0,2.8873244609865694,2.0206543857549133,1.9248829739910462,77.07549999999999,63.0
390,2025-05-01,07:46,NAS100,Range Trading,Tokyo,2.0,90.29,Loss,-90.29,32236.13,32497.44,0.8,22236.17,390,0,Thursday,May,2025,2,7,-1,3,3,90.29,1,0,-52.26000000000007,32284.659999999996,52.36400000000001,32195.143,68.359,31853.120000000003,45.5278,31013.9206,4.363999999999999,1.6511785573511961,-230.08000000000175,168.53201530339044,164.26405141850438,157.38459488560542,2.4029615912828506,261.3099999999977,-0.3455282997206414,90.29,0.4161531352093471,1,2025-05-01 07:46:00,41.88333333333333,0,-3.111921880030033,0,0,8.0,0.9659258262890683,-0.25881904510252063,3,0.43388373911755823,-0.900968867902419,5,0.49999999999999994,-0.8660254037844387,0,0,31,1,0,1,50.0,55.00000000000001,50.0,2.5072652305249927,1.9058383936458925,2.0513988249749944,68.359,36.199999999999996
